진료년도,상별구분,시도,시군구,성별,연령구분,환자수,입내원일수,요양급여비용
2019,우울증,경기,수원권선구,남,70~79세,65,526,35953460
2019,우울증,경기,수원권선구,남,80~89세,39,476,32542520
2019,우울증,경기,수원권선구,남,90~99세,0,0,0
2019,우울증,경기,수원권선구,남,100세 이상,0,0,0
2019,우울증,경기,수원권선구,여,0~9세,0,0,0
2019,우울증,경기,수원권선구,여,10~19세,121,860,52897530
2019,우울증,경기,수원권선구,여,20~29세,280,1714,109093860
2019,우울증,경기,수원권선구,여,30~39세,339,2393,140190730
2019,우울증,경기,수원권선구,여,40~49세,308,2062,109435560
2019,우울증,경기,수원권선구,여,50~59세,215,1600,83760150
2019,우울증,경기,수원권선구,여,60~69세,182,878,38523270
2019,우울증,경기,수원권선구,여,70~79세,135,538,19802630
2019,우울증,경기,수원권선구,여,80~89세,82,255,8176360
2019,우울증,경기,수원권선구,여,90~99세,13,71,1738720
2019,우울증,경기,수원권선구,여,100세 이상,0,0,0
2019,우울증,경기,수원장안구,남,0~9세,0,0,0
2019,우울증,경기,수원장안구,남,10~19세,151,1004,57243130
2019,우울증,경기,수원장안구,남,20~29세,288,2631,135866050
2019,우울증,경기,수원장안구,남,30~39세,157,1379,80077410
2019,우울증,경기,수원장안구,남,40~49세,178,1292,59739870
2019,우울증,경기,수원장안구,남,50~59세,162,1596,81186220
2019,우울증,경기,수원장안구,남,60~69세,139,1670,94219220
2019,우울증,경기,수원장안구,남,70~79세,133,2002,119169780
2019,우울증,경기,수원장안구,남,80~89세,84,767,38220470
2019,우울증,경기,수원장안구,남,90~99세,0,0,0
2019,우울증,경기,수원장안구,남,100세 이상,0,0,0
2019,우울증,경기,수원장안구,여,0~9세,0,0,0
2019,우울증,경기,수원장안구,여,10~19세,240,1978,118657170
2019,우울증,경기,수원장안구,여,20~29세,449,4308,250202550
2019,우울증,경기,수원장안구,여,30~39세,343,3084,166335050
